date,area_code,market,market_size,inventory,Cost Price of Goods,Selling Price,Gross profit,Marketing budget to sell the Products,operational cost on product,Net profit,total_expenses,Total Product Sold,product_line,product_type,product,state,target_cogs,target_margin,target_profit,target_sales,type,difference_between_actual_and_target_profit
2012-10-01T00:00:00,712,Central,Small Market,1662,257,598,341,84,33,224,117,598,Leaves,Herbal Tea,Chamomile,Iowa,200,280,210,480,Decaf,14
2012-11-01T00:00:00,712,Central,Small Market,1691,228,532,304,75,33,196,108,532,Leaves,Herbal Tea,Chamomile,Iowa,210,280,180,490,Decaf,16
2012-11-01T00:00:00,712,Central,Small Market,803,113,278,165,36,22,107,58,278,Leaves,Herbal Tea,Lemon,Iowa,100,150,100,250,Decaf,7
2012-11-01T00:00:00,712,Central,Small Market,1778,211,423,212,59,24,129,83,423,Leaves,Tea,Darjeeling,Iowa,170,180,110,350,Regular,19
2013-11-01T00:00:00,712,Central,Small Market,848,15,39,24,4,8,12,16,42,Beans,Coffee,Amaretto,Iowa,10,20,10,30,Regular,2
2013-12-01T00:00:00,712,Central,Small Market,594,10,24,14,3,12,-1,15,26,Beans,Coffee,Decaf Irish Cream,Iowa,0,20,10,20,Decaf,-11
2012-11-01T00:00:00,713,South,Major Market,411,59,138,79,19,28,32,47,138,Leaves,Herbal Tea,Chamomile,Texas,50,70,40,120,Decaf,-8
2012-10-01T00:00:00,713,South,Major Market,405,52,123,71,17,28,26,45,123,Leaves,Herbal Tea,Chamomile,Texas,30,80,70,110,Decaf,-44
2012-10-01T00:00:00,714,West,Major Market,1662,257,598,341,84,32,225,116,598,Beans,Espresso,Decaf Espresso,California,230,320,240,550,Decaf,-15
2012-12-01T00:00:00,714,West,Major Market,4216,224,192,-32,73,44,-149,117,192,Beans,Coffee,Decaf Irish Cream,California,260,-40,-150,220,Decaf,1
2013-10-01T00:00:00,714,West,Major Market,1755,239,478,239,66,-48,221,90,509,Beans,Espresso,Caffe Latte,California,210,220,160,430,Regular,61
2012-10-01T00:00:00,715,Central,Small Market,573,22,51,29,7,12,10,19,51,Beans,Espresso,Decaf Espresso,Wisconsin,20,50,50,70,Decaf,-40
2012-10-01T00:00:00,715,Central,Small Market,606,60,144,84,54,30,0,84,144,Leaves,Tea,Earl Grey,Wisconsin,40,50,0,90,Regular,0
2013-11-01T00:00:00,715,Central,Small Market,856,31,78,47,8,-1,40,20,83,Leaves,Herbal Tea,Lemon,Wisconsin,20,50,40,70,Decaf,0
2013-11-01T00:00:00,715,Central,Small Market,454,49,120,71,15,7,49,38,128,Leaves,Tea,Darjeeling,Wisconsin,40,50,20,90,Regular,29
2012-11-01T00:00:00,715,Central,Small Market,570,22,52,30,7,12,11,19,52,Beans,Espresso,Decaf Espresso,Wisconsin,20,40,30,60,Decaf,-19
2012-12-01T00:00:00,715,Central,Small Market,863,34,85,51,9,12,30,21,85,Leaves,Herbal Tea,Lemon,Wisconsin,30,40,30,70,Decaf,0
2013-12-01T00:00:00,715,Central,Small Market,863,34,85,51,9,-3,45,21,91,Leaves,Herbal Tea,Lemon,Wisconsin,30,40,30,70,Decaf,15
2012-11-01T00:00:00,715,Central,Small Market,613,61,147,86,55,29,2,84,147,Leaves,Tea,Earl Grey,Wisconsin,50,70,0,120,Regular,2
2013-11-01T00:00:00,715,Central,Small Market,613,61,147,86,55,28,3,84,157,Leaves,Tea,Earl Grey,Wisconsin,50,70,0,120,Regular,3
2012-10-01T00:00:00,715,Central,Small Market,385,56,126,70,21,34,15,55,126,Beans,Coffee,Amaretto,Wisconsin,40,80,50,120,Regular,-35
2012-12-01T00:00:00,715,Central,Small Market,403,65,145,80,24,34,22,58,145,Beans,Coffee,Amaretto,Wisconsin,60,80,30,140,Regular,-8
2013-10-01T00:00:00,715,Central,Small Market,329,60,159,99,18,-4,85,42,169,Leaves,Herbal Tea,Chamomile,Wisconsin,40,80,80,120,Decaf,5
2012-10-01T00:00:00,715,Central,Small Market,547,86,202,116,28,27,61,55,202,Beans,Coffee,Decaf Irish Cream,Wisconsin,80,120,100,200,Decaf,-39
2012-10-01T00:00:00,715,Central,Small Market,683,96,230,134,87,29,18,116,230,Beans,Coffee,Colombian,Wisconsin,90,140,60,230,Regular,-42
2012-12-01T00:00:00,715,Central,Small Market,575,83,195,112,27,28,57,55,195,Beans,Coffee,Decaf Irish Cream,Wisconsin,80,110,70,190,Decaf,-13
2012-12-01T00:00:00,715,Central,Small Market,716,105,250,145,95,30,20,125,250,Beans,Coffee,Colombian,Wisconsin,100,140,30,240,Regular,-10
2012-12-01T00:00:00,715,Central,Small Market,1079,80,176,96,24,22,50,46,176,Beans,Espresso,Caffe Mocha,Wisconsin,100,120,80,220,Regular,-30
2013-11-01T00:00:00,715,Central,Small Market,1063,75,164,89,23,-1,67,44,175,Beans,Espresso,Caffe Mocha,Wisconsin,90,110,70,200,Regular,-3
2012-10-01T00:00:00,716,East,Major Market,915,123,302,179,34,11,134,45,302,Leaves,Tea,Earl Grey,New York,130,190,160,320,Regular,-26
2012-12-01T00:00:00,716,East,Major Market,5121,241,148,-93,74,22,-189,96,148,Leaves,Herbal Tea,Mint,New York,180,-80,-150,100,Decaf,-39
2012-12-01T00:00:00,716,East,Major Market,1003,86,210,124,24,11,89,35,210,Leaves,Tea,Darjeeling,New York,90,120,90,210,Regular,-1
2013-10-01T00:00:00,716,East,Major Market,2548,260,650,390,91,-68,367,143,693,Beans,Coffee,Colombian,New York,210,330,230,540,Regular,137
2013-12-01T00:00:00,716,East,Major Market,5121,241,148,-93,74,113,-280,96,158,Leaves,Herbal Tea,Mint,New York,180,-80,-150,100,Decaf,-130
2012-11-01T00:00:00,718,East,Major Market,589,50,123,73,14,12,47,26,123,Leaves,Tea,Green Tea,New York,50,70,50,120,Regular,-3
2012-10-01T00:00:00,718,East,Major Market,1197,239,765,526,66,25,435,91,765,Beans,Espresso,Regular Espresso,New York,210,510,450,720,Regular,-15
2012-12-01T00:00:00,718,East,Major Market,723,250,657,407,70,25,312,95,657,Beans,Espresso,Regular Espresso,New York,240,400,320,640,Regular,-8
2012-12-01T00:00:00,718,East,Major Market,959,123,302,179,34,12,133,46,302,Leaves,Tea,Earl Grey,New York,120,190,150,310,Regular,-17
2013-10-01T00:00:00,718,East,Major Market,915,123,302,179,34,-54,199,45,322,Leaves,Tea,Earl Grey,New York,130,190,160,320,Regular,39
2013-12-01T00:00:00,718,East,Major Market,1003,86,210,124,24,-32,132,35,224,Leaves,Tea,Darjeeling,New York,90,120,90,210,Regular,42
2012-11-01T00:00:00,719,Central,Major Market,410,55,124,69,20,34,15,54,124,Leaves,Tea,Darjeeling,Colorado,40,60,20,100,Regular,-5
2012-11-01T00:00:00,719,Central,Major Market,1042,57,125,68,17,22,29,39,125,Leaves,Tea,Earl Grey,Colorado,40,60,30,100,Regular,-1
2013-11-01T00:00:00,719,Central,Major Market,536,40,92,52,13,-1,40,25,98,Beans,Coffee,Colombian,Colorado,30,60,40,90,Regular,0
2013-11-01T00:00:00,719,Central,Major Market,410,55,124,69,20,27,22,54,132,Leaves,Tea,Darjeeling,Colorado,40,60,20,100,Regular,2
2013-11-01T00:00:00,719,Central,Major Market,1042,57,125,68,17,8,43,39,133,Leaves,Tea,Earl Grey,Colorado,40,60,30,100,Regular,13
2013-12-01T00:00:00,719,Central,Major Market,521,47,112,65,42,32,-9,71,119,Leaves,Herbal Tea,Lemon,Colorado,40,60,0,100,Decaf,-9
2012-10-01T00:00:00,719,Central,Major Market,541,39,90,51,12,12,27,24,90,Beans,Coffee,Colombian,Colorado,30,50,50,80,Regular,-23
2012-10-01T00:00:00,719,Central,Major Market,971,108,265,157,30,11,116,41,265,Beans,Coffee,Decaf Irish Cream,Colorado,100,160,150,260,Decaf,-34
2012-10-01T00:00:00,719,Central,Major Market,1267,161,322,161,45,24,92,69,322,Leaves,Herbal Tea,Chamomile,Colorado,120,140,110,260,Decaf,-18
2012-11-01T00:00:00,719,Central,Major Market,561,88,200,112,29,13,70,42,200,Leaves,Tea,Green Tea,Colorado,70,90,60,160,Regular,10
2012-12-01T00:00:00,719,Central,Major Market,959,123,302,179,34,11,134,45,302,Beans,Coffee,Amaretto,Colorado,120,170,130,290,Regular,4
2012-12-01T00:00:00,719,Central,Major Market,551,81,185,104,26,12,66,38,185,Leaves,Tea,Green Tea,Colorado,60,90,60,150,Regular,6
2013-10-01T00:00:00,719,Central,Major Market,971,108,265,157,30,-45,172,41,282,Beans,Coffee,Decaf Irish Cream,Colorado,100,160,150,260,Decaf,22
2013-10-01T00:00:00,719,Central,Major Market,915,123,302,179,34,-52,197,46,322,Beans,Coffee,Amaretto,Colorado,120,180,160,300,Regular,37
2013-11-01T00:00:00,719,Central,Major Market,930,118,290,172,33,-51,190,44,309,Beans,Coffee,Amaretto,Colorado,110,170,130,280,Regular,60
2013-12-01T00:00:00,719,Central,Major Market,551,81,185,104,26,-20,98,38,197,Leaves,Tea,Green Tea,Colorado,60,90,60,150,Regular,38
2013-10-01T00:00:00,720,Central,Major Market,503,51,122,71,46,32,-7,76,130,Leaves,Herbal Tea,Lemon,Colorado,30,60,30,90,Decaf,-37
2013-10-01T00:00:00,720,Central,Major Market,404,54,120,66,20,27,19,53,128,Leaves,Tea,Darjeeling,Colorado,30,50,30,80,Regular,-11
2012-11-01T00:00:00,720,Central,Major Market,411,59,138,79,19,28,32,47,138,Leaves,Herbal Tea,Mint,Colorado,50,70,40,120,Decaf,-8
2012-10-01T00:00:00,720,Central,Major Market,572,90,205,115,29,12,74,41,205,Leaves,Tea,Green Tea,Colorado,50,90,80,140,Regular,-6
2012-12-01T00:00:00,720,Central,Major Market,1003,86,210,124,24,12,88,36,210,Beans,Coffee,Decaf Irish Cream,Colorado,80,120,90,200,Decaf,-2
2013-10-01T00:00:00,720,Central,Major Market,1267,161,322,161,45,-21,137,69,343,Leaves,Herbal Tea,Chamomile,Colorado,120,140,110,260,Decaf,27
2013-11-01T00:00:00,720,Central,Major Market,984,81,198,117,22,-30,125,33,211,Beans,Coffee,Decaf Irish Cream,Colorado,80,110,80,190,Decaf,45
2013-12-01T00:00:00,720,Central,Major Market,1003,86,210,124,24,-31,131,36,224,Beans,Coffee,Decaf Irish Cream,Colorado,80,120,90,200,Decaf,41
2013-12-01T00:00:00,720,Central,Major Market,677,67,168,101,22,9,70,54,179,Beans,Espresso,Decaf Espresso,Colorado,80,130,80,210,Decaf,-10
2013-10-01T00:00:00,727,East,Major Market,683,96,230,134,87,20,27,116,245,Beans,Espresso,Caffe Mocha,Florida,80,130,50,210,Regular,-23
2013-11-01T00:00:00,727,East,Major Market,570,22,52,30,7,7,16,19,55,Leaves,Herbal Tea,Chamomile,Florida,10,20,10,30,Decaf,6
2013-12-01T00:00:00,727,East,Major Market,690,134,320,186,41,-36,181,64,341,Beans,Coffee,Decaf Irish Cream,Florida,120,160,110,280,Decaf,71
2012-12-01T00:00:00,740,Central,Major Market,422,46,103,57,17,34,6,51,103,Beans,Espresso,Decaf Espresso,Ohio,50,80,40,130,Decaf,-34
2012-12-01T00:00:00,740,Central,Major Market,1319,153,306,153,42,24,87,66,306,Beans,Espresso,Caffe Mocha,Ohio,190,200,140,390,Regular,-53
2012-12-01T00:00:00,740,Central,Major Market,690,134,320,186,41,24,121,65,320,Leaves,Tea,Earl Grey,Ohio,110,150,90,260,Regular,31
2013-11-01T00:00:00,740,Central,Major Market,666,102,245,143,31,-20,132,54,261,Leaves,Tea,Earl Grey,Ohio,80,120,70,200,Regular,62
2012-11-01T00:00:00,754,East,Major Market,798,78,197,119,25,31,63,56,197,Beans,Coffee,Colombian,Florida,70,100,60,170,Regular,3
2012-11-01T00:00:00,754,East,Major Market,694,94,224,130,85,30,15,115,224,Beans,Espresso,Caffe Mocha,Florida,90,120,20,210,Regular,-5
2012-12-01T00:00:00,754,East,Major Market,817,88,221,133,29,31,73,60,221,Beans,Coffee,Colombian,Florida,70,120,80,190,Regular,-7
2013-11-01T00:00:00,760,West,Major Market,589,50,123,73,14,-11,70,26,131,Leaves,Tea,Earl Grey,California,30,50,40,80,Regular,30
2013-11-01T00:00:00,760,West,Major Market,984,81,198,117,22,-30,125,33,211,Leaves,Herbal Tea,Chamomile,California,70,110,80,180,Decaf,45
2013-10-01T00:00:00,772,East,Major Market,851,48,118,70,13,-11,68,24,126,Leaves,Tea,Green Tea,Florida,50,70,60,120,Regular,8
2012-12-01T00:00:00,772,East,Major Market,567,24,56,32,7,13,12,20,56,Leaves,Herbal Tea,Chamomile,Florida,10,30,20,40,Decaf,-8
2012-11-01T00:00:00,772,East,Major Market,666,102,245,143,31,23,89,54,245,Beans,Coffee,Decaf Irish Cream,Florida,90,130,90,220,Decaf,-1
2013-10-01T00:00:00,772,East,Major Market,656,91,218,127,28,-14,113,51,232,Beans,Coffee,Decaf Irish Cream,Florida,70,110,90,180,Decaf,23
2013-11-01T00:00:00,772,East,Major Market,557,77,180,103,25,2,76,52,192,Beans,Espresso,Decaf Espresso,Florida,70,100,60,170,Decaf,16
2012-11-01T00:00:00,773,Central,Major Market,536,40,92,52,13,12,27,25,92,Leaves,Herbal Tea,Lemon,Illinois,30,50,30,80,Decaf,-3
2012-12-01T00:00:00,773,Central,Major Market,531,43,99,56,14,13,29,27,99,Leaves,Herbal Tea,Lemon,Illinois,40,50,30,90,Decaf,-1
2013-10-01T00:00:00,773,Central,Major Market,1755,239,478,239,66,-48,221,90,509,Beans,Espresso,Decaf Espresso,Illinois,340,370,300,710,Decaf,-79
2013-12-01T00:00:00,773,Central,Major Market,1820,250,501,251,70,-52,233,94,534,Beans,Espresso,Decaf Espresso,Illinois,320,320,240,640,Decaf,-7
2012-11-01T00:00:00,774,East,Major Market,554,52,120,68,47,29,-8,76,120,Beans,Espresso,Caffe Mocha,Massachusetts,50,60,0,110,Regular,-8
2013-12-01T00:00:00,774,East,Major Market,422,46,103,57,17,30,10,50,110,Leaves,Herbal Tea,Lemon,Massachusetts,30,40,10,70,Decaf,0
2013-12-01T00:00:00,774,East,Major Market,490,29,73,44,8,-1,37,19,78,Leaves,Tea,Green Tea,Massachusetts,30,40,30,70,Regular,7
2012-10-01T00:00:00,774,East,Major Market,542,51,116,65,46,30,-11,76,116,Beans,Espresso,Caffe Mocha,Massachusetts,30,70,30,100,Regular,-41
2013-10-01T00:00:00,774,East,Major Market,542,51,116,65,46,35,-16,76,124,Beans,Espresso,Caffe Mocha,Massachusetts,30,70,30,100,Regular,-46
2012-10-01T00:00:00,775,West,Small Market,1000,31,68,37,9,21,7,30,68,Beans,Coffee,Decaf Irish Cream,Nevada,30,60,50,90,Decaf,-43
2012-10-01T00:00:00,775,West,Small Market,240,34,77,43,12,33,-2,45,77,Beans,Coffee,Colombian,Nevada,40,60,30,100,Regular,-32
2012-12-01T00:00:00,775,West,Small Market,250,39,88,49,14,34,1,48,88,Beans,Coffee,Colombian,Nevada,40,60,20,100,Regular,-19
2013-10-01T00:00:00,775,West,Small Market,1000,31,68,37,9,18,10,30,72,Beans,Coffee,Decaf Irish Cream,Nevada,30,60,50,90,Decaf,-40
2012-11-01T00:00:00,775,West,Small Market,243,33,74,41,12,33,-4,45,74,Beans,Coffee,Colombian,Nevada,30,50,10,80,Regular,-14
2013-11-01T00:00:00,775,West,Small Market,243,33,74,41,12,35,-6,45,79,Beans,Coffee,Colombian,Nevada,30,50,10,80,Regular,-16
2013-12-01T00:00:00,775,West,Small Market,1009,31,69,38,9,17,12,30,74,Beans,Coffee,Decaf Irish Cream,Nevada,30,50,30,80,Decaf,-18
2012-11-01T00:00:00,775,West,Small Market,1003,29,64,35,8,22,5,30,64,Beans,Coffee,Decaf Irish Cream,Nevada,30,40,20,70,Decaf,-15
2012-11-01T00:00:00,775,West,Small Market,387,0,43,43,0,12,31,12,43,Beans,Espresso,Caffe Latte,Nevada,0,40,30,40,Regular,1
2013-11-01T00:00:00,775,West,Small Market,387,0,43,43,0,-3,46,12,46,Beans,Espresso,Caffe Latte,Nevada,0,40,30,40,Regular,16
2013-12-01T00:00:00,775,West,Small Market,344,0,43,43,0,-3,46,12,46,Beans,Espresso,Caffe Latte,Nevada,0,40,30,40,Regular,16
2012-11-01T00:00:00,775,West,Small Market,802,22,56,34,6,11,17,17,56,Beans,Espresso,Decaf Espresso,Nevada,20,30,20,50,Decaf,-3
2013-10-01T00:00:00,775,West,Small Market,800,23,58,35,6,4,25,18,62,Beans,Espresso,Decaf Espresso,Nevada,10,30,30,40,Decaf,-5
2013-11-01T00:00:00,775,West,Small Market,802,22,56,34,6,3,25,17,60,Beans,Espresso,Decaf Espresso,Nevada,20,30,20,50,Decaf,5
2013-12-01T00:00:00,775,West,Small Market,807,23,58,35,6,4,25,18,62,Beans,Espresso,Decaf Espresso,Nevada,20,30,20,50,Decaf,5
2012-10-01T00:00:00,775,West,Small Market,898,125,298,173,113,34,26,147,298,Leaves,Herbal Tea,Chamomile,Nevada,90,150,60,240,Decaf,-34
2012-10-01T00:00:00,775,West,Small Market,1755,239,478,239,66,24,149,90,478,Leaves,Tea,Earl Grey,Nevada,110,120,80,230,Regular,69
2012-11-01T00:00:00,775,West,Small Market,848,15,39,24,4,11,9,15,39,Beans,Espresso,Caffe Mocha,Nevada,10,20,10,30,Regular,-1
2012-11-01T00:00:00,775,West,Small Market,912,121,289,168,109,33,26,142,289,Leaves,Herbal Tea,Chamomile,Nevada,110,150,20,260,Decaf,6
2012-12-01T00:00:00,775,West,Small Market,851,16,41,25,4,11,10,15,41,Beans,Espresso,Caffe Mocha,Nevada,10,20,10,30,Regular,0
2012-12-01T00:00:00,775,West,Small Market,1191,224,534,310,73,43,194,116,534,Leaves,Herbal Tea,Lemon,Nevada,210,280,170,490,Decaf,24
2012-12-01T00:00:00,775,West,Small Market,830,127,312,185,40,23,122,63,312,Leaves,Herbal Tea,Mint,Nevada,120,170,120,290,Decaf,2
2012-12-01T00:00:00,775,West,Small Market,8252,294,0,-294,111,3,-408,145,31,Leaves,Tea,Green Tea,Nevada,210,-210,-320,0,Regular,-88
2013-10-01T00:00:00,775,West,Small Market,846,21,52,31,5,5,21,17,55,Beans,Espresso,Caffe Mocha,Nevada,10,20,20,30,Regular,1
2013-10-01T00:00:00,775,West,Small Market,1132,154,367,213,50,-15,178,93,391,Leaves,Herbal Tea,Lemon,Nevada,120,170,120,290,Decaf,58
2013-10-01T00:00:00,775,West,Small Market,789,122,298,176,39,-32,169,62,318,Leaves,Herbal Tea,Mint,Nevada,90,150,130,240,Decaf,39
2013-10-01T00:00:00,775,West,Small Market,1662,257,598,341,84,-75,332,117,637,Leaves,Tea,Darjeeling,Nevada,110,180,130,290,Regular,202
2013-10-01T00:00:00,775,West,Small Market,1755,239,478,239,66,-48,221,90,509,Leaves,Tea,Earl Grey,Nevada,110,120,80,230,Regular,141
2013-11-01T00:00:00,775,West,Small Market,848,15,39,24,4,7,13,15,42,Beans,Espresso,Caffe Mocha,Nevada,10,20,10,30,Regular,3
2013-11-01T00:00:00,775,West,Small Market,803,113,278,165,36,-30,159,58,296,Leaves,Herbal Tea,Mint,Nevada,100,150,100,250,Decaf,59
2013-11-01T00:00:00,775,West,Small Market,1691,228,532,304,75,-62,291,108,567,Leaves,Tea,Darjeeling,Nevada,160,220,140,380,Regular,151
2013-11-01T00:00:00,775,West,Small Market,7653,245,0,-245,93,167,-505,127,34,Leaves,Tea,Green Tea,Nevada,180,-180,-280,0,Regular,-225
2013-12-01T00:00:00,775,West,Small Market,851,16,41,25,4,6,15,15,44,Beans,Espresso,Caffe Mocha,Nevada,10,20,10,30,Regular,5
2013-12-01T00:00:00,775,West,Small Market,830,127,312,185,40,-36,181,63,332,Leaves,Herbal Tea,Mint,Nevada,120,170,120,290,Decaf,61
2013-12-01T00:00:00,775,West,Small Market,1744,247,576,329,81,-71,319,114,614,Leaves,Tea,Darjeeling,Nevada,180,240,150,420,Regular,169
2013-12-01T00:00:00,775,West,Small Market,1820,250,501,251,70,-52,233,94,534,Leaves,Tea,Earl Grey,Nevada,180,180,100,360,Regular,133
2013-12-01T00:00:00,775,West,Small Market,8252,294,0,-294,111,200,-605,145,33,Leaves,Tea,Green Tea,Nevada,210,-210,-320,0,Regular,-285
2012-10-01T00:00:00,781,East,Major Market,404,54,120,66,20,33,13,53,120,Leaves,Herbal Tea,Lemon,Massachusetts,30,30,20,60,Decaf,-7
2013-10-01T00:00:00,781,East,Major Market,480,21,53,32,5,5,22,17,56,Leaves,Tea,Green Tea,Massachusetts,20,30,30,50,Regular,-8
2012-10-01T00:00:00,781,East,Major Market,1267,161,322,161,45,24,92,69,322,Beans,Espresso,Regular Espresso,Massachusetts,140,160,120,300,Regular,-28
2013-10-01T00:00:00,786,East,Major Market,385,56,126,70,21,25,24,54,134,Leaves,Herbal Tea,Lemon,Florida,30,30,20,60,Decaf,4
2013-11-01T00:00:00,786,East,Major Market,798,78,197,119,25,1,93,56,210,Beans,Coffee,Colombian,Florida,70,100,60,170,Regular,33
2012-10-01T00:00:00,801,West,Small Market,310,49,120,71,15,23,33,38,120,Leaves,Herbal Tea,Chamomile,Utah,30,60,60,90,Decaf,-27
2012-11-01T00:00:00,801,West,Small Market,316,46,113,67,14,23,30,37,113,Leaves,Herbal Tea,Chamomile,Utah,40,60,30,100,Decaf,0
2013-10-01T00:00:00,801,West,Small Market,310,49,120,71,15,7,49,38,128,Leaves,Herbal Tea,Chamomile,Utah,30,60,60,90,Decaf,-11
2012-10-01T00:00:00,801,West,Small Market,833,32,79,47,8,11,28,19,79,Beans,Espresso,Caffe Latte,Utah,20,40,40,60,Regular,-12
2012-10-01T00:00:00,801,West,Small Market,320,45,109,64,41,29,-6,70,109,Leaves,Tea,Darjeeling,Utah,10,40,20,50,Regular,-26
2012-11-01T00:00:00,801,West,Small Market,1804,82,122,40,25,23,-8,48,122,Leaves,Herbal Tea,Mint,Utah,70,40,0,110,Decaf,-8
2012-12-01T00:00:00,801,West,Small Market,256,38,89,51,12,27,12,39,89,Leaves,Tea,Earl Grey,Utah,20,40,10,60,Regular,2
2012-12-01T00:00:00,801,West,Small Market,462,48,122,74,15,31,28,46,122,Leaves,Herbal Tea,Lemon,Utah,40,70,40,110,Decaf,-12
2012-11-01T00:00:00,801,West,Small Market,211,34,76,42,12,33,-3,45,76,Leaves,Tea,Green Tea,Utah,20,30,0,50,Regular,-3
2012-12-01T00:00:00,801,West,Small Market,392,49,114,65,16,28,21,44,114,Beans,Coffee,Colombian,Utah,50,80,50,130,Regular,-29
2012-10-01T00:00:00,801,West,Small Market,564,103,236,133,33,13,87,46,236,Beans,Espresso,Caffe Mocha,Utah,80,130,110,210,Regular,-23
2012-11-01T00:00:00,801,West,Small Market,601,82,184,102,31,33,38,64,184,Beans,Coffee,Decaf Irish Cream,Utah,90,120,60,210,Decaf,-22
2012-11-01T00:00:00,801,West,Small Market,1060,69,150,81,21,21,39,42,150,Beans,Coffee,Amaretto,Utah,80,90,50,170,Regular,-11
2013-11-01T00:00:00,801,West,Small Market,552,101,231,130,33,-29,126,45,246,Beans,Espresso,Caffe Mocha,Utah,90,130,90,220,Regular,36
2013-12-01T00:00:00,801,West,Small Market,619,68,153,85,25,21,39,59,163,Beans,Coffee,Decaf Irish Cream,Utah,80,100,50,180,Decaf,-11
2012-12-01T00:00:00,805,West,Major Market,531,43,99,56,14,13,29,27,99,Leaves,Herbal Tea,Mint,California,40,50,30,90,Decaf,-1
2013-10-01T00:00:00,805,West,Major Market,898,125,298,173,113,20,40,146,318,Beans,Espresso,Caffe Mocha,California,110,160,50,270,Regular,-10
2013-11-01T00:00:00,805,West,Major Market,930,118,290,172,33,-51,190,44,309,Leaves,Tea,Darjeeling,California,80,130,110,210,Regular,80
2013-11-01T00:00:00,806,South,Major Market,424,46,114,68,14,8,46,37,121,Leaves,Herbal Tea,Lemon,Texas,40,60,30,100,Decaf,16
2013-11-01T00:00:00,806,South,Major Market,-1050,75,189,114,24,2,88,55,201,Beans,Espresso,Caffe Latte,Texas,50,90,40,140,Regular,48
2012-12-01T00:00:00,813,East,Major Market,882,30,75,45,8,11,26,19,75,Leaves,Tea,Darjeeling,Florida,30,40,30,70,Regular,-4
2012-12-01T00:00:00,813,East,Major Market,690,134,320,186,41,23,122,64,320,Beans,Coffee,Decaf Irish Cream,Florida,120,160,110,280,Decaf,12
2013-11-01T00:00:00,813,East,Major Market,694,94,224,130,85,23,22,115,239,Beans,Espresso,Caffe Mocha,Florida,90,120,20,210,Regular,2
2013-10-01T00:00:00,815,Central,Major Market,580,76,187,111,21,-26,116,33,199,Leaves,Tea,Darjeeling,Illinois,50,80,80,130,Regular,36
2013-10-01T00:00:00,815,Central,Major Market,650,72,182,110,23,5,82,55,194,Leaves,Tea,Earl Grey,Illinois,50,80,50,130,Regular,32
2012-10-01T00:00:00,815,Central,Major Market,789,122,298,176,39,22,115,61,298,Beans,Coffee,Decaf Irish Cream,Illinois,110,190,160,300,Decaf,-45
2012-10-01T00:00:00,815,Central,Major Market,1132,154,367,213,50,43,120,93,367,Beans,Coffee,Colombian,Illinois,150,220,160,370,Regular,-40
2012-10-01T00:00:00,815,Central,Major Market,1662,257,598,341,84,33,224,117,598,Beans,Espresso,Caffe Mocha,Illinois,370,520,420,890,Regular,-196
2012-10-01T00:00:00,815,Central,Major Market,971,108,265,157,30,11,116,41,265,Leaves,Herbal Tea,Mint,Illinois,80,130,120,210,Decaf,-4
2012-11-01T00:00:00,815,Central,Major Market,803,113,278,165,36,23,106,59,278,Beans,Coffee,Decaf Irish Cream,Illinois,110,160,110,270,Decaf,-4
2012-11-01T00:00:00,815,Central,Major Market,1150,173,412,239,57,43,139,100,412,Beans,Coffee,Colombian,Illinois,170,230,140,400,Regular,-1
2012-12-01T00:00:00,815,Central,Major Market,1744,247,576,329,81,32,216,113,576,Beans,Espresso,Caffe Mocha,Illinois,310,420,320,730,Regular,-104
2013-10-01T00:00:00,815,Central,Major Market,789,122,298,176,39,-34,171,61,318,Beans,Coffee,Decaf Irish Cream,Illinois,110,190,160,300,Decaf,11
2013-10-01T00:00:00,815,Central,Major Market,1132,154,367,213,50,-15,178,93,391,Beans,Coffee,Colombian,Illinois,150,220,160,370,Regular,18
2013-10-01T00:00:00,815,Central,Major Market,971,108,265,157,30,-45,172,41,282,Leaves,Herbal Tea,Mint,Illinois,80,130,120,210,Decaf,52
2013-11-01T00:00:00,815,Central,Major Market,1150,173,412,239,57,-24,206,100,439,Beans,Coffee,Colombian,Illinois,170,230,140,400,Regular,66
2013-12-01T00:00:00,816,Central,Small Market,844,31,77,46,8,-2,40,19,82,Beans,Espresso,Decaf Espresso,Missouri,30,60,50,90,Decaf,-10
2012-12-01T00:00:00,816,Central,Small Market,1075,63,139,76,19,21,36,40,139,Beans,Coffee,Decaf Irish Cream,Missouri,60,70,40,130,Decaf,-4
2012-10-01T00:00:00,816,Central,Small Market,593,79,177,98,30,33,35,63,177,Beans,Coffee,Colombian,Missouri,70,100,70,170,Regular,-35
2013-12-01T00:00:00,816,Central,Small Market,218,20,45,25,7,42,-24,41,48,Leaves,Tea,Earl Grey,Missouri,10,20,-10,30,Regular,-14
2012-11-01T00:00:00,817,South,Major Market,-1050,75,189,114,24,31,59,55,189,Beans,Espresso,Caffe Latte,Texas,50,90,40,140,Regular,19
2013-10-01T00:00:00,817,South,Major Market,915,123,302,179,34,-52,197,46,322,Beans,Espresso,Caffe Mocha,Texas,70,120,100,190,Regular,97
2012-10-01T00:00:00,818,West,Major Market,2555,122,109,-13,39,22,-74,61,109,Beans,Coffee,Amaretto,California,170,-20,-60,150,Regular,-14
2012-11-01T00:00:00,818,West,Major Market,912,121,289,168,109,33,26,142,289,Beans,Espresso,Caffe Mocha,California,110,170,40,280,Regular,-14
