Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B895,B899- EDUCATIONAL SUPPORT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,6,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,5,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,6,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,5,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1.0,0.0,0.0,0.0,0.0,,,0,placement
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B961,Border Services,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,401A,Brick and Stone Mason,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B604,Business,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B012,Business - Marketing,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Low Admission,B012,Business - Marketing,0.0,0.0,0.0,0.0,0.0,"42.3168238,-83.0067133",,0,Placement
Low Admission,B012,Business - Marketing,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0.0,0.0,0.0,0.0,0.0,,,0,Coordinator Contacts
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,Cardiovascular Technology,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.331924,,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.1769598,,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.4328676,,4,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2737153,,4,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3037512,,2,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3088511,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2579195,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2940191,,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2883442,,6,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.301765,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2868038,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3072847,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.301765,,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2929415,,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.18535,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.0992188,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2868038,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3148679,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3166277,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3154089,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.408026,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3057261,,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.0461953,,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2881747,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.062863,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2868038,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2953642,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.0478806,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.0461953,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2926007,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.282393,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3084957,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3173137,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2768492,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2976121,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.0992188,,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.4328676,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.408026,,6,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2976121,,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3214162,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2352762,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3037512,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2821947,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,5,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.3084957,,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2696949,,6,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.331924,,0,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2882482,,0,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,,,4,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.331924,,1,Placement
Excellent,Electric Drive Vehicle Technician,Business Administration - Human Resources,0.0,0.0,0.0,0.0,0.0,42.2828686,,1,Placement
