Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Full Address,Postal Code,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Low Admission,B802/M802 ,HUMAN RESOURCES MANAGEMENT / B880 - BUS ADMIN - HUMAN RESOURCES,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B802/M802 ,HUMAN RESOURCES MANAGEMENT / B880 - BUS ADMIN - HUMAN RESOURCES,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B802/M802 ,HUMAN RESOURCES MANAGEMENT / B880 - BUS ADMIN - HUMAN RESOURCES,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B802/M802 ,HUMAN RESOURCES MANAGEMENT / B880 - BUS ADMIN - HUMAN RESOURCES,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B819,"B819- POLICE FOUNDATIONS / B803-PROTECTION, SECURITY AND INVESTIGATION",0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B819,"B819- POLICE FOUNDATIONS / B803-PROTECTION, SECURITY AND INVESTIGATION",0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B819,"B819- POLICE FOUNDATIONS / B803-PROTECTION, SECURITY AND INVESTIGATION",0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B819,"B819- POLICE FOUNDATIONS / B803-PROTECTION, SECURITY AND INVESTIGATION",0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B851,B851 - BUSINESS ADMINISTRATION - FINANCE,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B851,B851 - BUSINESS ADMINISTRATION - FINANCE,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B851,B851 - BUSINESS ADMINISTRATION - FINANCE,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B851,B851 - BUSINESS ADMINISTRATION - FINANCE,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B851,B851 - BUSINESS ADMINISTRATION - FINANCE,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B875,B875 - ADVERTISING AND MARKETING COMMUNICATION MANAGEMENT/ B792 - WEB AND INTERACTIVE ADVERTISING,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B895/K384/M995- SOCIAL SERVICE WORKER - GERONTOLOGY,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B895,B899- EDUCATIONAL SUPPORT,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Brampton ,0,NA,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, London ,0,NA,NA,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Hamilton ,0,NA,NA,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Windsor ,0,NA,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Newmarket ,0,NA,NA,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, London ,0,NA,NA,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Windsor ,0,NA,NA,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Burlington ,0,NA,NA,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, London ,0,NA,NA,1,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, London ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Burlington ,0,NA,NA,6,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Kitchener ,0,NA,NA,4,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Windsor ,0,NA,NA,5,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Owen Sound ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Hamilton ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Toronto/Ottawa ,0,NA,NA,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Windsor ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Orangeville ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Woodstock ,0,NA,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Toronto ,0,NA,NA,6,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,0,0,0,0,0,  ,0,,NA,0,PAC
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Windsor ,0,NA,NA,5,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, London ,0,NA,NA,3,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Mississauga ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0, Ottawa ,0,NA,NA,2,placement
Average,T755,Biomedical Engineering Technology - Equipment and Devices,1,0,0,0,0,  ,0,,NA,0,placement
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B961,Border Services,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,401A,Brick and Stone Mason,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B604,Business,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,B012,Business - Marketing,0,0,0,0,0,  ,0,,NA,2,Placement
Low Admission,B012,Business - Marketing,0,0,0,0,0,"Argyle Rd, Windsor, ON N8Y, Canada",N8Y 4Z8,"42.3168238,-83.0067133",NA,0,Placement
Low Admission,B012,Business - Marketing,0,0,0,0,0,"McDougall Ave Windsor, ON ",0,NA,NA,0,Placement
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Business Accounting Chatham,Business Accounting Chatham,0,0,0,0,0,  ,0,,NA,0,Coordinator Contacts
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Low Admission,Cardiovascular Technology,Business Administration - Accounting / Business - Accounting,0,0,0,0,0,  ,0,,NA,0,PAC
Excellent,Cardiovascular Technology,Business Administration - Human Resources,0,0,0,0,0,"Riverside Dr E, Windsor, ON, Canada",N8Y 4S5,42.331924,NA,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,"Allen Ave, Essex, ON N8M, Canada",N8M 3G6,42.1769598,NA,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,"Golf Course Line, Ridgetown, ON N0P, Canada",N0P 2C0,42.4328676,NA,4,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,"Industrial Park Rd, Tilbury, ON N0P 2L0, Canada",N0P 2L0,42.2737153,NA,4,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,"Kew Dr, Windsor, ON N8T, Canada",N8T 3C6,42.3037512,NA,2,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,2,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,1,Placement
Excellent,Community and Justice Services,Business Administration - Human Resources,0,0,0,0,0,"Tecumseh Rd E, Windsor, ON, Canada",N8N 1M2,42.3088511,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Malden Rd, Windsor, ON, Canada",N9H 1S4,42.2579195,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Jutras Dr S, Lakeshore, ON N8N, Canada",N8N 5C4,42.2940191,NA,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Prince Rd, Windsor, ON N9C, Canada",N9C 3Z4,42.2883442,NA,6,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Advance Blvd, Lakeshore, ON N8N, Canada",N8N 5G8,42.301765,NA,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Rhodes Dr, Windsor, ON, Canada",N9A 5T7,42.2868038,NA,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Lauzon Rd, Windsor, ON, Canada",N8S 3N4,42.3072847,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Advance Blvd, Lakeshore, ON N8N, Canada",N8N 5G8,42.301765,NA,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Notre Dame St, Belle River, ON N0R, Canada",N0R 1A0,42.2929415,NA,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Walker Rd, Essex County, ON, Canada",N0R 1L0,42.18535,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"8th Concession Rd, Essex County, ON N0R, Canada",N0R 1K0,42.0992188,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Rhodes Dr, Windsor, ON, Canada",N9A 6N7,42.2868038,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Drouillard Rd, Windsor, ON, Canada",N8Y 2R1,42.3148679,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Richmond St, Windsor, ON, Canada",N8Y 0A1,42.3166277,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Park St W, Windsor, ON N9A, Canada",N9A 6K1,42.3154089,NA,2,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Park Ave E, Chatham-Kent, ON, Canada",N7M 5J4,42.408026,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Lesperance Rd, Tecumseh, ON, Canada",N8N 1W9,42.3057261,NA,3,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Oak St E, Leamington, ON, Canada",N8H 2C2,42.0461953,NA,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Temple Dr, Windsor, ON N8W, Canada",N8W 5J6,42.2881747,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Milo Rd, Wheatley, ON N0P 2P0, Canada",N0P 2P0,42.062863,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Rhodes Dr, Windsor, ON, Canada",N8W 5B5,42.2868038,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,  ,0,,NA,4,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Marentette Ave, Windsor, ON, Canada",N8X 4G2,42.2953642,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Talbot St W, Leamington, ON, Canada",N8H 1N9,42.0478806,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Oak St E, Leamington, ON, Canada",N8H 2C2,42.0461953,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Twin Oaks Dr, Windsor, ON N8N, Canada",N8N 5B8,42.2926007,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Deziel Dr, Windsor, ON N8W, Canada",N8W 5K8,42.282393,NA,1,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"Goyeau St, Windsor, ON, Canada",N9A 1G5,42.3084957,NA,0,Placement
Excellent,Early Childhood Education,Business Administration - Human Resources,0,0,0,0,0,"310 Ouellette Ave, Windsor, ON N9A 7B4, Canada",N8X 1K4,42.3173137,NA,2,Placement
